word,form,qwerd,keyer,chord,usage
Negotiator,n-e-g-o-sh-r,Negozr,,qegnorz,1
Negotiators,n-e-g-o-sh-r-s,Negozrs,,qegnorsz,1
Negotiates,n-e-g-o-sh-s,Negozs,,qegnosz,1
Negotiation,n-e-g-o-sh-sh,Negozz,,qegnoz,1
Negotiations,n-e-g-o-sh-sh-s,Negozzs,,qegnosz,1
Neglects,n-e-g-s,Negs,,qegns,1
Negation,n-e-g-a-sh,Negz,,qegnz,1
Nervously,n-e-v-u-s-e,Nevuse,,qensuv,1
Inflicted,n-fl-d,Nfld,,qdfln,1
Informally,n-f-m-l-e,Nfmle,,qeflmn,1
Inefficiency,n-f-sh-s-e,Nfzse,,qefnsz,1
Inefficiencies,n-f-sh-s-e-s,Nfzses,,qefnsz,1
Ingress,n-g-r-e-s,Ngres,,qegnrs,1
Uncontrolable,^-n-k-/-l-b,Nklb,,qbkln,1
Uncontrolled,^-n-k-/-l-d,Nkld,,qdkln,1
Encryptions,n-\-k-\-sh-s,Nkzs,,qknsz,1
Notifier,n-o-df-r,Notfr,,qfnort,1
Notifiers,n-o-df-r-s,Notfrs,,qfnorst,1
Energize,n-r-j-i-s,Nrjis,,qijnrs,1
Energized,n-r-j-i-s-d,Nrjisd,,qdijnrs,1
Energizing,n-r-j-i-s-\-h,Nrjisg,,qgijnrs,1
Energizes,n-r-j-i-s-s,Nrjiss,,qijnrs,1
Unreasonably,n-r-s-e,Nrse,,qenrs,1
Insignificance,n-s2-e-g-n-e-f,Nsegnef,,qefgns,1
Unsettle,n-s2-e-t-l,Nsetl,,qelnst,1
Unsettled,n-s2-e-t-l-d,Nsetld,,qdelnst,1
Unsettling,n-s2-e-t-l-\-h,Nsetlg,,qeglnst,1
Unsettles,n-s2-e-t-l-s,Nsetls,,qelnst,1
Entail,n-ta-l,Ntal,,qalnt,1
Entailed,n-ta-l-d,Ntald,,qadlnt,1
Entailing,n-ta-l-\-h,Ntalg,,qaglnt,1
Entails,n-ta-l-s,Ntals,,qalnst,1
Entity,nt-e-t-e,Ntete,,qent,1
Entities,nt-e-t-e-s,Ntetes,,qenst,1
Entirety,nt-i-t-e,Ntite,,qeint,1
Intent,n-tn-t,Ntnt,,qnt,1
Intents,n-tn-t-s,Ntnts,,qnst,1
Investigated,n-v-e-s2-g-d,Nvesgd,,qdegnsv,1
Investigating,n-v-e-s2-g-\-h,Nvesgg,,qegnsv,1
Investigate,n-v-e-s2-g,Nvesgo,o,qegnosv,1
Investigates,n-v-e-s2-g-s,Nvesgs,,qegnsv,1
Investigation,n-v-e-s2-g-sh,Nvesgz,,qegnsvz,1
Envisioned,n-v-e-sh-d,Nvezd,,qdenvz,1
Envisioning,n-v-e-sh-\-h,Nvezg,,qegnvz,1
Envisions,n-v-e-sh-s,Nvezs,,qensvz,1
Nationalist,n-a-sh-l-e-s,Nzles,,qelnsz,1
Nationalists,n-a-sh-l-e-s-s,Nzless,,qelnsz,1
Nationalistically,n-a-sh-l-/-s2-t-e,Nzlste,,qelnstz,1
Objectives,o-b-/-v-s,Obvs,,qbosv,1
Oddity,o-td-e,Odde,,qdeo,1
Oddities,o-td-e-s,Oddes,,qdeos,1
Ordinary,o-tn,Odn,,qdno,1
Offerings,o-f-\-s,Ofz,,qfoz,1
Organizationally,o-g-l-e,Ogleo,o,qeglo,1
Organs,o-g-n-s,Ogns,,qgnos,1
Augustine,o-g-u-s,Ogus,,qgosu,1
Authenticator,o-th-e-nt-r,Ohentr,,qehnort,1
Authenticators,o-th-e-nt-r-s,Ohentrs,,qehnorst,1
Overkill,o-/-k-e-l,Okel,,qeklo,1
Overkilled,o-/-k-e-l-d,Okeld,,qdeklo,1
Overkilling,o-/-k-e-l-\-h,Okelg,,qegklo,1
Overkills,o-/-k-e-l-s,Okels,,qeklos,1
Occurrence,o-k-r-e-n-s,Okrens,,qeknors,1
Occurrences,o-k-r-e-n-s-s,Okrenss,,qeknors,1
Overlooked,o-/-l-u-d,Olud,,qdlou,1
Overlooking,o-/-l-u-\-h,Olug,,qglou,1
Overlooks,o-/-l-u-s,Olus,,qlosu,1
Omissions,o-m-sh-s,Omzs,,qmosz,1
Oppress,o-p-r-e-s,Opres,,qeoprs,1
Originated,o-r-e-j-n-a-td,Orejnatd,,qadejnort,1
Oriented,o-r-e-nt-d,Orentd,,qdenort,1
Orienting,o-r-e-nt-\-h,Orentg,,qegnort,1
Oriental,o-r-e-nt-l,Orentl,,qelnort,1
Orients,o-r-e-nt-s,Orents,,qenorst,1
Orientation,o-r-e-nt-sh,Orentz,,qenortz,1
Overturn,^-o-\-t-e-n,Oten,,qenot,1
Overturned,^-o-\-t-e-n-d,Otend,,qdenot,1
Overturning,^-o-\-t-e-n-\-h,Oteng,,qegnot,1
Overturns,^-o-\-t-e-n-s,Otens,,qenost,1
Payback,p-a-b-a-k,Pabak,,qabkp,1
Pathway,p-a-th-a-\-~-~-n,Paha,,qahp,1
Pathways,p-a-th-a-\-~-~-n-s,Pahans,,qahnps,1
Packetize,p-a-k-e-t-i-s,Paketis,,qaeikpst,1
Packetized,p-a-k-e-t-i-s-d,Paketisd,,qadeikpst,1
Packetizing,p-a-k-e-t-i-s-\-h,Paketisg,,qaegikpst,1
Packetizes,p-a-k-e-t-i-s-s,Paketiss,,qaeikpst,1
Painted,p-a-nt-d,Pantd,,qadnpt,1
Painting,p-a-nt-\-h,Pantg,,qagnpt,1
Paints,p-a-nt-s,Pantso,o,qanopst,1
Playground,pl-a-g-r-nt,Plagrnd,,qadglnpr,1
Playgrounds,pl-a-g-r-nt-s,Plagrnds,,qadglnprs,1
Placate,p-l-a-k,Plak,,qaklp,1
Placable,p-l-a-k-b,Plakb,,qabklp,1
Placated,p-l-a-k-d,Plakd,,qadklp,1
Placating,p-l-a-k-\-h,Plakg,,qagklp,1
Placates,p-l-a-k-s,Plaks,,qaklps,1
Punishments,p-n-sh-m-s,Pnzms,,qmnpsz,1
Pauses,p-o-ss,Posso,o,qops,1
Positivity,p-o-s2-df-t-e,Postvte,,qeopstv,1
Prerequisite,pr-e-r-k-e-s-t,Prerqest,,qepqrst,1
Prerequisites,pr-e-r-k-e-s-t-s,Prerqests,,qepqrst,1
Pretties,pr-e-s,Presi,i,qeiprs,1
Professions,pr-f-e-sh-s,Prfezs,,qefprsz,1
Performer,pr-f-m-r,Prfmr,,qfmpr,1
Performers,pr-f-m-r-s,Prfmrs,,qfmprs,1
Prophesy,pr-f-s-i,Prfsi,,qfiprs,1
Prophesied,pr-f-s-i-d,Prfsid,,qdfiprs,1
Prophesying,pr-f-s-i-\-h,Prfsig,,qfgiprs,1
Prophesies,pr-f-s-i-s,Prfsis,,qfiprs,1
Profitably,pr-f-t-b-e,Prftbe,,qbefprt,1
Progressed,pr-g-d,Prgdo,o,qdgopr,1
Privacy,pr-i-v-s-e,Privse,,qeiprsv,1
Prompts,pr-mt-s,Prmts,,qmprst,1
Pronounced,pr-n-n-s-d,Prnnsd,,qdnprs,1
Pronouncing,pr-n-n-s-\-h,Prnnsg,,qgnprs,1
Pronounce,pr-n-n-s,Prnnso,o,qnoprs,1
Pronounces,pr-n-n-s-s,Prnnss,,qnprs,1
Protestant,pr-o-t-e-s-\-nt,Protesnt,,qenoprst,1
Protestants,pr-o-t-e-s-\-nt-s,Protesnts,,qenoprst,1
Persuade,pr-s-\-n-^-a-d,Prsad,,qadprs,1
Persuaded,pr-s-\-n-^-a-d-d,Prsadd,,qadprs,1
Persuading,pr-s-\-n-^-a-d-\-h,Prsadg,,qadgprs,1
Persuader,pr-s-\-n-^-a-d-r,Prsadr,,qadprs,1
Persuaders,pr-s-\-n-^-a-d-r-s,Prsadrs,,qadprs,1
Persuades,pr-s-\-n-^-a-d-s,Prsads,,qadprs,1
Persuasive,pr-s-\-n-^-a-s-v,Prsasv,,qaprsv,1
Persuasively,pr-s-\-n-^-a-s-v-e,Prsasve,,qaeprsv,1
Persuasion,pr-s-\-n-^-a-sh,Prsaz,,qadprs,1
Persuasions,pr-s-\-n-^-a-sh-s,Prsazs,,qaprsz,1
Persuaded,pr-s-\-n-^-a-d-d,Prsnadd,,qadnprs,1
Persuading,pr-s-\-n-^-a-d-\-h,Prsnadg,,qadgnprs,1
Persuades,pr-s-\-n-^-a-d-s,Prsnads,,qadnprs,1
Participated,p-t-e-s-p-d,Ptespd,,qdepst,1
Participating,p-t-e-s-p-\-h,Ptespg,,qegpst,1
Participates,p-t-e-s-p-s,Ptesps,,qepst,1
Participation,p-t-e-s-p-sh,Ptespz,,qepstz,1
Puzzle,p-u-s2-l,Pusl,,qlpsu,1
Puzzled,p-u-s2-l-d,Pusld,,qdlpsu,1
Puzzling,p-u-s2-l-\-h,Puslg,,qglpsu,1
Puzzles,p-u-s2-l-s,Pusls,,qlpsu,1
Poise,p-oe-s,Pys,,qpsy,1
Poised,p-oe-s-d,Pysd,,qdpsy,1
Quiesce,k-i-s,Qis,,qiqs,1
Quiesced,k-i-s-d,Qisd,,qdiqs,1
Quiescing,k-i-s-\-h,Qisg,,qgiqs,1
Quiesces,k-i-s-s,Qiss,,qiqs,1
Quieter,k-i-t-r,Qitr,,qiqrt,1
Quoter,k-w-o-t-r,Qotr,,qoqrt,1
Quoters,k-w-o-t-r-s,Qotrs,,qoqrst,1
Critique,k-r-e-t-e-k,Qreteq,,qeqrt,1
Critiqued,k-r-e-t-e-k-d,Qreteqd,,qdeqrt,1
Critiquing,k-r-e-t-e-k-\-h,Qreteqg,,qegqrt,1
Critiques,k-r-e-t-e-k-s,Qreteqs,,qeqrst,1
Consequences,k-s2-e-k-s,Qseqs,,qeqs,1
Rebellious,r-b-e-l-u-s,Rbelus,,qbelrsu,1
Ridiculous,r-d-e-k,Rdek,,qdekr,1
Ridiculously,r-d-e-k-e,Rdeke,,qdekr,1
Ridiculousness,r-d-e-k-n-e-s,Rdeknes,,qdeknrs,1
Ridiculously,r-e-d-e-k-e,Redeke,,qdekr,1
Ridiculousness,r-e-d-e-k-n-e-s,Redeknes,,qdeknrs,1
Referring,r-f-\-h,Rfgo,o,qfgor,1
Reflected,r-fl-d,Rfld,,qdflr,1
Reflects,r-fl-s,Rfls,,qflrs,1
Regulate,r-e-g-\-u,Rgu,,qgru,1
Regulated,r-e-g-\-u-d,Rgud,,qdgru,1
Regulating,r-e-g-\-u-\-h,Rgug,,qgru,1
Regularity,r-e-g-\-u,Rguo,o,qgoru,1
Regulates,r-e-g-\-u-s,Rgus,,qgrsu,1
Regulation,r-e-g-\-u-sh,Rguz,,qgruz,1
Rehearse,r-e-^-h-\-r-s,Rhrs,,qhrs,1
Rehearsed,r-e-^-h-\-r-s-d,Rhrsd,,qdhrs,1
Rehearsing,r-e-^-h-\-r-s-\-h,Rhrsg,,qghrs,1
Rehearsal,r-e-^-h-\-r-s-l,Rhrsl,,qhlrs,1
Rehearses,r-e-^-h-\-r-s-s,Rhrss,,qhrs,1
Rightful,r-i-f,Rif,,qfir,1
Rightfully,r-i-f-e,Rife,,qefir,1
Register,r-e2-j,Rj,,qjr,1
Registered,r-e2-j-d,Rjd,,qdjr,1
Registering,r-e2-j-\-h,Rjg,,qgjr,1
Registers,r-e2-j-s,Rjs,,qjrs,1
Registration,r-e2-j-sh,Rjz,,qjrz,1
Recalculate,r-k-a-l,Rkal,,qaklr,1
Recalculated,r-k-a-l-d,Rkald,,qadklr,1
Recalculating,r-k-a-l-\-h,Rkalg,,qagklr,1
Recalculates,r-k-a-l-s,Rkals,,qaklrs,1
Workably,r-k-b-e,Rkbe,,qbekr,1
Ruler,r-l-r,Rlr,,qlr,1
Rulers,r-l-r-s,Rlrs,,qlrs,1
Remover,r-e-m-u-r,Rmur,,qmru,1
Removers,r-e-m-u-r-s,Rmurs,,qmrsu,1
Reinforced,r-n-f-s2-d,Rnfsd,,qdfnrs,1
Reinforcing,r-n-f-s2-\-h,Rnfsg,,qfgnrs,1
Reinforces,r-n-f-s2-s,Rnfss,,qfnrs,1
Renounce,r-e-nn-s,Rnns,,qnrs,1
Renounced,r-e-nn-s-d,Rnnsd,,qdnrs,1
Renouncing,r-e-nn-s-\-h,Rnnsg,,qgnrs,1
Renounces,r-e-nn-s-s,Rnnss,,qnrs,1
Renewably,r-e-n-u-\-b-e,Rnube,,qbenru,1
Renewables,r-e-n-u-\-b-s,Rnubs,,qbnrsu,1
Repeatably,r-p-e-b-e,Rpebe,,qbepr,1
Repeatables,r-p-e-b-s,Rpebs,,qbeprs,1
Reproductive,r-pr-o-d-u-k-v,Rprodukv,,qdkopruv,1
Reproductively,r-pr-o-d-u-k-v-e,Rprodukve,,qdekopruv,1
Reproduction,r-pr-o-d-u-k-sh,Rprodukz,,qdkopruz,1
Reworking,r-e-r-k-\-h,Rrkg,,qgkr,1
Resigned,r-s2-i-n-d,Rsind,,qdinrs,1
Resigning,r-s2-i-n-\-h,Rsing,,qginrs,1
Resigns,r-s2-i-n-s,Rsins,,qinrs,1
Restrict,^-r-s-\-k,Rsk,,qkrs,1
Restricted,^-r-s-\-k-d,Rskd,,qdkrs,1
Restricting,^-r-s-\-k-\-h,Rskg,,qgkrs,1
Restricts,^-r-s-\-k-s,Rsks,,qkrs,1
Restrictive,^-r-s-\-k-v,Rskv,,qkrsv,1
Restrictively,^-r-s-\-k-v-e,Rskve,,qekrsv,1
Restriction,^-r-s-\-k-sh,Rskz,,qkrsz,1
Resubmissions,r-s2-m-e-sh-s,Rsmezs,,qemrsz,1
Reasonably,r-s2-n-b-e,Rsnbe,,qbenrs,1
Restorations,r-s-t-o-r-a-sh-s,Rstorzs,,qorstz,1
Retained,r-e-tn-d,Rtnd,,qdnrt,1
Ruachian,r-u-k-n,Rukn,,qknru,1
Reuse,r-e-u-s,Rus,,qrsu,1
Reused,r-e-u-s-d,Rusd,,qdrsu,1
Reusing,r-e-u-s-\-h,Rusg,,qgrsu,1
Reuses,r-e-u-s-s,Russo,o,qorsu,1
Revisit,r-v-e-s2-e-t,Rveset,,qerstv,1
Revisited,r-v-e-s2-e-t-d,Rvesetd,,qderstv,1
Revisiting,r-v-e-s2-e-t-\-h,Rvesetg,,qegrstv,1
Revisits,r-v-e-s2-e-t-s,Rvesets,,qerstv,1
Retrievals,r-\-v-l-s,Rvls,,qlrsv,1
Revolutionize,r-v-o-l-sh-i-s,Rvolzis,,qilorsvz,1
Revolutionized,r-v-o-l-sh-i-s-d,Rvolzisd,,qdilorsvz,1
Revolutionizing,r-v-o-l-sh-i-s-\-h,Rvolzisg,,qgilorsvz,1
Revolutionizes,r-v-o-l-sh-i-s-s,Rvolziss,,qilorsvz,1
Retriever,r-\-v-r,Rvr,,qrv,1
Retrievers,r-\-v-r-s,Rvrs,,qrsv,1
Reassure,r-ea-sh-u,Rzu,,qruz,1
Reassured,r-ea-sh-u-d,Rzud,,qdruz,1
Reassuring,r-ea-sh-u-\-h,Rzug,,qgruz,1
Reassurance,r-ea-sh-u-n-s,Rzuns,,qnrsuz,1
Reassurances,r-ea-sh-u-n-s-s,Rzunss,,qnrsuz,1
Reassures,r-ea-sh-u-s,Rzus,,qrsuz,1
-Self,<-s,S<,,q<s,1
Safest,s2-a-f-s-t,Safst,,qafst,1
Stepdaughter,s-d-o-t-e2,Sdote,,qdeost,1
Stepdaughters,s-d-o-t-e2-s,Sdotes,,qdeost,1
Sergeant,s-e2-jnt,Sejnt,,qejnst,1
Sergeants,s-e2-jnt-s,Sejnts,,qejnst,1
Selections,s-e-l-e-k-sh-s,Selekzs,,qeklsz,1
Sympathies,s2-e-m-th-e-s,Semhes,,qehms,1
Simplest,s2-e-m-p-\-s-t,Sempst,,qempst,1
Simulate,s-e-m-\-u,Semu,,qemsu,1
Simulated,s-e-m-\-u-d,Semud,,qdemsu,1
Simulating,s-e-m-\-u-\-h,Semug,,qegmsu,1
Simulates,s-e-m-\-u-s,Semus,,qemsu,1
Simulation,s-e-m-\-u-sh,Semuz,,qemsuz,1
Censored,s2-e-n-s2-o-r-d,Sensord,,qdenors,1
Censoring,s2-e-n-s2-o-r-\-h,Sensorg,,qegnors,1
Censors,s2-e-n-s2-o-r-s,Sensorso,o,qenors,1
Exceptionally,s-e-p-sh-ye,Sepzy,,qepsyz,1
Seasoned,s-e-s2-n-d,Sesnd,,qdens,1
Seasonly,s-e-s2-n-e,Sesne,,qens,1
Seasoning,s-e-s2-n-\-h,Sesng,,qegns,1
Seasonal,s-e-s2-n-l,Sesnl,,qelns,1
Seasons,s-e-s2-n-s,Sesns,,qens,1
Settled,s2-e-t-l-d,Setld,,qdelst,1
Settling,s2-e-t-l-\-h,Setlg,,qeglst,1
Settles,s2-e-t-l-s,Setls,,qelst,1
Citizen,s2-e-t-s,Setsi,i,qeist,1
Citizens,s2-e-t-s-s,Setss,,qest,1
Superfluously,s-/-f-e,Sfe,,qefs,1
Superfluous,s-/-f,Sfu,u,qfsu,1
Signaled,s2-g-n-d,Sgnd,,qdgns,1
Signaling,s2-g-n-\-h,Sgng,,qgns,1
Signals,s2-g-n-s,Sgns,,qgns,1
Simultaneous,s-i-m-u-l,Simul,,qilmsu,1
Simultaneously,s-i-m-u-l-e,Simule,,qeilmsu,1
Signer,s2-i-n-r,Sinr,,qinrs,1
Signers,s2-i-n-r-s,Sinrs,,qinrs,1
Scan,s-k-a-n,Skan,,qakns,1
Scanned,s-k-a-n-d,Skand,,qadkns,1
Scanning,s-k-a-n-\-h,Skang,,qagkns,1
Scans,s-k-a-n-s,Skans,,qakns,1
Scripter,s-k-r-p-r,Skrpr,,qkprs,1
Scripters,s-k-r-p-r-s,Skrprs,,qkprs,1
Slighted,s-l-i-d,Slidi,i,qdils,1
Slighting,s-l-i-\-h,Slig,,qgils,1
Slights,s-l-i-s,Slis,,qils,1
Smarter,s2-m-a2-t-r,Smatr,,qamrst,1
Submissions,s2-m-e-sh-s,Smezs,,qemsz,1
Supremacy,s-/-m-s-e,Smse,,qems,1
Somethings,s2-m-\-s2,Smz,,qmsz,1
Soldier,s-o-l-j-e2,Solje,,qejlos,1
Soldiered,s-o-l-j-e2-d,Soljed,,qdejlos,1
Soldiering,s-o-l-j-e2-\-h,Soljeg,,qegjlos,1
Soldiers,s-o-l-j-e2-s,Soljes,,qejlos,1
Sorted,s2-o-t-d,Sotd,,qdost,1
Sorting,s2-o-t-\-h,Sotg,,qgost,1
Sorts,s2-o-t-s,Sots,,qost,1
Sociopath,s-o-sh-\-p-a-h,Sozpah,,qahopsz,1
Sociopathy,s-o-sh-\-p-a-h-e,Sozpahe,,qaehopsz,1
Sociopathies,s-o-sh-\-p-a-h-e-s,Sozpahes,,qaehopsz,1
Sociopaths,s-o-sh-\-p-a-h-s,Sozpahs,,qahopsz,1
Socialism,s2-o-sh-s-m,Sozsm,,qmosz,1
Specification,s-p-e-s2-\-f,Spesf,,qefps,1
Specifications,s-p-e-s2-\-f-s,Spesfs,,qefps,1
Spiral,s-p-i-r-l,Spirl,,qilprs,1
Spiraled,s-p-i-r-l-d,Spirld,,qdilprs,1
Spiraling,s-p-i-r-l-\-h,Spirlg,,qgilprs,1
Spirals,s-p-i-r-l-s,Spirls,,qilprs,1
Subsequently,s-s2-e-k-e,Sseqe,,qeqs,1
Subsequents,s-s2-e-k-s,Sseqs,,qeqs,1
Subset,ss-e-t,Sset,,qest,1
Subsetted,ss-e-t-d,Ssetd,,qdest,1
Subsetting,ss-e-t-\-h,Ssetg,,qegst,1
Subsets,ss-e-t-s,Ssets,,qest,1
Substituting,s-s2-t-\-h,Sstgo,o,qgost,1
Substitutes,s-s2-t-s,Sstso,o,qost,1
Subsume,ss-u-m,Ssum,,qmsu,1
Subsumed,ss-u-m-d,Ssumd,,qdmsu,1
Subsuming,ss-u-m-\-h,Ssumg,,qgmsu,1
Subsumes,ss-u-m-s,Ssums,,qmsu,1
Subsumption,ss-u-m-sh,Ssumz,,qmsuz,1
Stepped,s-t-e-p-d,Stepd,,qdepst,1
Stepdaughter,s-t-e-p-d-o-t-e2,Stepdote,,qdeopst,1
Stepdaughters,s-t-e-p-d-o-t-e2-s,Stepdotes,,qdeopst,1
Stepping,s-t-e-p-\-h,Stepg,,qegpst,1
Stationed,s2-t-sh-d,Stzd,,qdstz,1
Stationing,s2-t-sh-\-h,Stzg,,qgstz,1
Stations,s2-t-sh-s,Stzs,,qstz,1
Sufferer,s2-u-f-\-r,Sufr,,qfrsu,1
Sufferers,s2-u-f-\-r-s,Sufrs,,qfrsu,1
Subtle,s-u-t-l,Sutl,,qlstu,1
Technicality,t-e-k-n-/-l,Teknl,,qeklnt,1
Technicalities,t-e-k-n-/-l-s,Teknls,,qeklnst,1
Terminal,t-e-mn-l,Temnl,,qelmnt,1
Termination,t-e-mn-a-sh,Temnz,,qemntz,1
Teamwork,t-e-m-r-k,Temrk,,qekmrt,1
Typical,t-e-p-\-k,Tepk,,qekpt,1
Typically,t-e-p-\-k-e,Tepke,,qekpt,1
Transformer,^-t-\-f-m-r,Tfmr,,qfmrt,1
Transformers,^-t-\-f-m-r-s,Tfmrs,,qfmrst,1
Translations,t-/-l-a-sh-s,Tlzs,,qlstz,1
Terminal,t-mn-l,Tmnl,,qlmnt,1
Terminally,t-mn-l-e,Tmnle,,qelmnt,1
Terminals,t-mn-l-s,Tmnls,,qlmnst,1
Transcendent,t-\-nt-nt,Tndnd,,qdnt,1
Transcendental,t-\-nt-nt-l,Tndndl,,qdlnt,1
Transcendents,t-\-nt-nt-s,Tndnds,,qdnst,1
Tentative,tn-t-a-df,Tntatv,,qantv,1
Tentatively,tn-t-a-df-e,Tntatve,,qaentv,1
Tentatives,tn-t-a-df-s,Tntatvs,,qanstv,1
Tragic,t-r-a-j-k,Trajk,,qajkrt,1
Tragically,t-r-a-j-k-e,Trajke,,qaejkrt,1
Troublesome,t-r-b-s-m,Trbsm,,qbmrst,1
Trigger,t-r-e-g-r,Tregr,,qegrt,1
Triggered,t-r-e-g-r-d,Tregrd,,qdegrt,1
Triggering,t-r-e-g-r-\-h,Tregrg,,qegrt,1
Triggers,t-r-e-g-r-s,Tregrs,,qegrst,1
Triumphed,t-r-i-m-f-d,Trimfd,,qdfimrt,1
Triumphing,t-r-i-m-f-\-h,Trimfg,,qfgimrt,1
Triumphs,t-r-i-m-f-s,Trimfs,,qfimrst,1
Defectively,df-e-k-v-e,Tvekve,,qektv,1
Defectives,df-e-k-v-s,Tvekvs,,qekstv,1
Wordings,u-d-\-s,Udz,,qduz,1
Younger,u-ng-e2,Ugeo,o,qegou,1
Youngest,u-ng-e-s,Uges,,qegsu,1
Wider,u-i-d-r,Uidr,,qdiru,1
Uniting,e-u-n-i-\-h,Unig,,qginu,1
Unites,e-u-n-i-s,Unis,,qinsu,1
Universities,e-u-n-v-e-s2-t-e-s,Unvestes,,qenstuv,1
Walker,u-o-k-r,Uokr,,qkoru,1
Walkers,u-o-k-r-s,Uokrs,,qkorsu,1
Wore,u-o-r,Uor,,qoru,1
Underscore,u-\-s-k-o-r,Uskor,,qkorsu,1
Underscored,u-\-s-k-o-r-d,Uskord,,qdkorsu,1
Underscoring,u-\-s-k-o-r-\-h,Uskorg,,qgkorsu,1
Underscores,u-\-s-k-o-r-s,Uskors,,qkorsu,1
Undertaking,u-/-t-a-k-\-h,Utakg,,qagktu,1
Undertakes,u-/-t-a-k-s,Utaks,,qakstu,1
Utilizable,e-u-t-l-i-s-b,Utlisb,,qbilstu,1
Utilized,e-u-t-l-i-s-d,Utlisd,,qdilstu,1
Utilizing,e-u-t-l-i-s-\-h,Utlisg,,qgilstu,1
Utilizes,e-u-t-l-i-s-s,Utliss,,qilstu,1
Worthlessly,u-u-th-l-e,Uuhle,,qehlu,1
Vigilance,v-e-j-l-a-n-s,Vejlans,,qaejlnsv,1
Outgrew,a-u-g-r-u,Wgru,,qgruw,1
Outnumber,au-n-u-m,Wnum,,qmnuw,1
Outnumbered,au-n-u-m-d,Wnumd,,qdmnuw,1
Outnumbering,au-n-u-m-\-h,Wnumg,,qgmnuw,1
Outnumbers,au-n-u-m-s,Wnums,,qmnsuw,1
Outpatient,au-p-a-sh-t,Wpazt,,qaptwz,1
Outpatients,au-p-a-sh-t-s,Wpazts,,qapstwz,1
Outright,a-u-r-i,Wri,,qirw,1
Outsider,a-u-s-i-r,Wsir,,qirsw,1
Outsiders,a-u-s-i-r-s,Wsirs,,qirsw,1
Examinations,e-s2-a-mn-sh-s,Xamnzs,,qamnsxz,1
Exertion,e-s2-e-sh,Xez,,qexz,1
Exposition,e-s-p-o-z,Xpoz,,qopxz,1
Expositioned,e-s-p-o-z-d,Xpozd,,qdopxz,1
Expositioning,e-s-p-o-z-\-h,Xpozg,,qgopxz,1
Expositions,e-s-p-o-z-s,Xpozs,,qopsxz,1
Expirations,e-s-pr-a-sh-s,Xprzs,,qprsxz,1
Agreeably,^-yab-e,Yabe,,qabey,1
Pointedly,o-e-d-e,Yde,,qdey,1
Aggress,ya-/-s,Ysi,i,qisy,1
Shadowed,sh-a-d-o-d,Zadod,,qadoz,1
Shadowing,sh-a-d-o-\-h,Zadog,,qadgoz,1
Shadows,sh-a-d-o-s,Zados,,qadosz,1
Shortages,sh-/-j-s,Zjs,,qjsz,1
Shortcut,^-sh-\-k-t,Zkt,,qktz,1
Shortcuted,^-sh-\-k-t-d,Zktd,,qdktz,1
Shortcuting,^-sh-\-k-t-\-h,Zktg,,qgktz,1
Shortcuts,^-sh-\-k-t-s,Zkts,,qkstz,1
Surer,sh-u-\-r,Zur,,qruz,1
Abounded,a-b-n-d,Abnd,,qabdn,2
Abounding,a-b-n-\-h,Abng,,qabgn,2
Abounds,a-b-n-s,Abns,,qabns,2
Allocated,a-l-o-k-d,Alokd,,qadklo,2
Allocating,a-l-o-k-\-h,Alokg,,qagklo,2
Allocates,a-l-o-k-s,Aloks,,qaklos,2
Allocation,a-l-o-k-sh,Alokz,,qakloz,2
Allocations,a-l-o-k-sh-s,Alokzs,,qaklosz,2
Amazingly,a-m-a-s-\-h-e,Amashe,,qaehms,2
Army,a2-m-e,Ame,,qaem,2
Admissions,a-m-sh-s,Amzs,,qamsz,2
Assessment,a2-ss-m,Assm,,qams,2
Assessments,a2-ss-m-s,Assms,,qams,2
Atoms,a-tm-s,Atms,,qamst,2
Budgeted,b-j-e-t-d,Bjetd,,qbdejt,2
Budgeting,b-j-e-t-\-h,Bjetg,,qbegjt,2
Budgets,b-j-e-t-s,Bjets,,qbejst,2
Builds,bld-\-s2,Blds,,qbdls,2
Buildings,bld-\-s2,Bldz,,qbdlz,2
Blessings,bl-e-s-\-h-s,Blesz,,qbelsz,2
Bounced,b-n-s-d,Bnsd,,qbdns,2
Bouncing,b-n-s-\-h,Bnsg,,qbgns,2
Bounce,b-n-s,Bnso,o,qbnos,2
Bounces,b-n-s-s,Bnss,,qbns,2
Breaking,br-a-k-\-h,Brakg,,qabgkr,2
Brainwash,br-a-n-u-o-sh,Branuoz,,qabnoruz,2
Brainwashed,br-a-n-u-o-sh-d,Branuozd,,qabdnoruz,2
Brainwashing,br-a-n-u-o-sh-\-h,Branuozg,,qabgnoruz,2
Brainwashes,br-a-n-u-o-sh-s,Branuozs,,qabnorsuz,2
Briefed,br-e-f-d,Brefd,,qbdefr,2
Briefing,br-e-f-\-h,Brefg,,qbefgr,2
Briefs,br-e-f-s,Brefs,,qbefrs,2
Biographied,b-/-o-e-d,Byd,,qbdy,2
Biographying,b-/-o-e-\-h,Byg,,qbgy,2
Biographies,b-/-o-e-s,Bys,,qbsy,2
Chess,ch-e-s,Ces,,qces,2
Digital,d-e-j-t-l,Dejtl,,qdejlt,2
Digits,d-e-j-t-s,Dejts,,qdejst,2
Deepest,d-e-p-e-s,Depes,,qdeps,2
Deflated,dfl-a-d,Dflad,,qadfl,2
Deflating,dfl-a-\-h,Dflag,,qadfgl,2
