word,form,qwerd,keyer,chord,usage
Jelly,j-e-l-e,Jele,,qejl,12259
Explicit,e-s-pl-e-s2-t,Xplest,,qelpstx,12274
Descriptive,d-s2-k-r-v,Dskrv,,qdkrsv,12275
Legacy,l-e-g-s-e,Legse,,qegls,12279
Gem,j-e-m,Jemo,o,qejmo,12298
Concentrate,k-s2-n-/-t,Ksnt,,qknst,12301
Impotent,m-p-o-tn-t,Mpotnt,,qmnopt,12302
Legion,l-e-j-n,Lejn,,qejln,12312
Dizzy,d-e-s-e,Deseu,u,qdesu,12315
Southwest,s2-u,Suw,w,qsuw,12319
Fictitious,f-e-k-t-e-sh,Fektez,,qefktz,12321
Incur,n-k-r,Nkro,o,qknor,12323
Illegal,e-l-e-g,Elegu,u,qeglu,12324
Arctic,a-r-k-t-e-k,Arktek,,qaekrt,12345
Percent,pr-s2-e-nt,Prsent,,qenprst,12361
Mortgage,m-o-r,Moru,u,qmoru,12385
Emerge,e-m-e-j,Emej,,qejm,12391
Distraction,d-s-/-k-sh,Dskzu,u,qdksuz,12405
Miscellaneous,m-s-e-l-a-n,Mselan,,qaelmns,12409
Martyrdom,m-a2-t-e-tm,Matetm,,qaemt,12417
Injunction,n-j-nk,Njq,,qjnq,12430
Fastidious,f-a-s2-td-u-s,Fasddus,,qadfsu,12433
Classification,k-l-a-s-/-f,Klasf,,qafkls,12436
Revision,r-v-e-sh,Rvez,,qervz,12437
Havoc,^-h-\-a-v-k,Havk,,qahkv,12451
Vacancy,v-a-k-n-s-e,Vaknse,,qaeknsv,12456
Digest,d-j-e-s,Djes,,qdejs,12463
Mercantile,m-e-r-k-t,Merkt,,qekmrt,12487
Bailiff,b-a-l-f,Balf,,qabfl,12518
Immoral,e-m-o-r-l,Emorl,,qelmor,12529
Graduated,g-r-a-d-e-u-td,Gradudd,,qadgru,12538
Adjust,a-j-u-s,Ajus,,qajsu,12542
Hapless,^-h-\-a-pl,Hapl,,qahlp,12543
Membership,mn-br-/-sh,Mmbrz,,qbmrz,12550
Aerial,a-r-l,Arl,,qalr,12552
Indistinct,nt-s2-t,Ntst,,qnst,12555
Incidentally,n-s2-e-tn-ye,Nsetnye,,qensty,12560
Myth,m-e-th,Meh,,qehm,12578
Axis,a-k-ss,Axs,,qasx,12581
Assassin,a2-ss2-n,Assno,o,qanos,12587
Forge,f-j,Fj,,qcfj,12600
Barbarian,b-a-r-br-ea-n,Barbren,,qabenr,12613
Absorption,a-b-s2-o-p-sh,Absopz,,qabopsz,12615
Armchair,a2-m-ch-a2,Amca,,qacm,12619
Finances,f-e-n-a-n-ss,Fenanss,,qaefns,12630
Godly,g-d-e,Gde,,qdeg,12641
Monastic,mn-/-s2-t,Mmst,,qmst,12647
Organize,o-g,Ogu,u,qgou,12648
Despotic,d-s-p-/-a,Dspa,,qadps,12673
Exploit,e-s-pl-o-e,Xply,,qlpxy,12684
Intrusion,n-/-sh,Nzo,o,qnoz,12688
Degenerate,d-j-e-n-r-a,Djenra,,qadejnr,12690
Specifically,s-p-e-s-/-k-e,Speske,,qekps,12715
Fete,f-e-t,Fetu,u,qeftu,12738
Impious,m-p-u-s,Mpus,,qmpsu,12749
Hourly,r-e,Reu,u,qeru,12754
Immovable,e-m-u-/-b,Emub,,qbemu,12778
Insert,n-s2-e2-t,Nset,,qenst,12824
Atom,a-tm,Atm,,qamt,12831
Lonesome,l-o-n-s2-m,Lonsm,,qlmnos,12838
Aspire,a-s-p-i,Aspi,,qaips,12841
Ascetic,a-s-/-a,Asao,o,qaos,12859
Sympathize,s2-e-m-th-i-s,Semhis,,qehims,12869
Clutch,k-l-ch,Klc,,qckl,12870
Salad,s-a-l-a-d,Salado,o,qadlos,12872
Adhere,a-d-^-h-\-e2,Adhe,,qadeh,12877
Cite,s2-i-t,Siti,i,qist,12882
Eligible,e-l-e-j-b,Elejb,,qbejl,12903
Morale,m-o-r-a-l,Moralo,o,qalmor,12906
Expulsion,e-s-pl-sh,Xplzo,o,qlopxz,12932
Authoritative,o-th-rdf,Ohrdf,,qdfhor,12938
Ironical,i-r-n-/-k,Irnk,,qiknr,12941
Tubes,t-e-u-b-s,Tubso,o,qbostu,12952
Pending,jnt-\-h,Jntg,,qgjnt,12959
Perch,p-e-r-ch,Perc,,qcepr,12964
Meridian,m-e2-d-e2a-n,Medean,,qademn,12970
Stationary,s2-t-sh-e2-e2,Stzee,,qestz,12972
Trips,t-r-e-p-s,Treps,,qeprst,12974
Civic,s2-v-k,Svk,,qksv,12978
Scarf,s2-k-a-r-f,Skarf,,qafkrs,12989
Efficacy,e-f-k-s-e,Efkse,,qefks,12991
Leipzig,l-i-p-s2-g,Lipsg,,qgilps,13007
Domination,d-o-mn-sh,Domnz,,qdmnoz,13031
Fry,fr-i,Friu,u,qfiru,13033
Housekeeping,^-h-\-u-s2-k-p-\-h,Huskpg,,qghkpsu,13050
Expiration,e-s-pr-a-sh,Xpraz,,qaprxz,13052
Manure,mn-r,Mmr,,qmnr,13055
Lunatic,l-u-n-/-a,Lunao,o,qalnou,13064
Cleanliness,k-l-e-n-e-n-e-s,Klenenes,,qeklns,13065
Multiple,m-u-/-pl,Mupl,,qlmpu,13076
Portland,p-o-t-l-a-nt,Potlant,,qalnopt,13087
Decrease,d-e-k-r-e-s,Dekres,,qdekrs,13089
Prosecute,pr-s2-k,Prsk,,qkprs,13092
Conjure,k-j-u,Kju,,qjku,13093
Constraint,k-s2-/-nt,Ksnto,o,qknost,13114
Embroidery,m-br-o-e2-d-e2-e2,Mbrydee,,qbdemry,13118
Cooperation,k-o-o-p,Koop,,qkop,13127
Fabulous,f-a-b-u-s,Fabus,,qabfsu,13128
Treasurer,t-r-e-sh-u-/-r,Trezur,,qertuz,13175
Worcester,u-u-s2-t-e2,Uuste,,qestu,13190
Observant,o-b-s-e-/-nt,Obsent,,qbenost,13192
Ditto,td-o,Ddoo,o,qdoz,13201
Forgave,f-g-a,Fga,,qafg,13223
Mended,mn-td,Mmddo,o,qdmo,13239
Inquisition,n-k-e-s-sh,Nqesz,,qenqsz,13242
Altitude,a-l-t-e-t,Altet,,qaelt,13257
Dough,d-o,Doi,i,qdio,13260
Glacier,g-l-a-sh-e2,Glazeo,o,qaegloz,13273
Tangible,tn-j-b,Tnjb,,qbjnt,13278
Mahogany,m-^-h-\-o-g-n-e,Mhogne,,qeghmno,13279
Requests,r-k-e-s-s,Rqess,,qeqrs,13281
Firmament,f-e-m-a-m,Femam,,qaefm,13287
Eke,e-k,Eku,u,qeku,13292
Filth,f-e-l-th,Felh,,qefhl,13298
Expectancy,e-s-p-n-s-e,Xpnse,,qenpsx,13303
Bordeaux,b-o-d-o,Bodo,,qbdo,13305
Furtive,f-df,Fdf,,qdfz,13307
Consigned,k-s2-i-nt,Ksint,,qiknst,13318
Postpone,p-/-p-o-n,Ppon,,qnop,13325
Memorandum,mn-o,Mmo,,qmoz,13331
Ankle,a-nk-l,Aql,,qalq,13333
Constituents,k-s2-nt-s,Ksnts,,qknst,13334
Lure,l-r,Lr,,qlnr,13344
Contingent,k-tn-jnt,Ktnjnt,,qjknt,13358
Pyramid,p-e2-m-e-d,Pemed,,qdemp,13363
Franchise,fr-a-n-ch,Francu,u,qacfnru,13364
Innocently,e-n-o-s-e,Enose,,qenos,13367
Locomotive,l-o-k-m-o-df,Lokmodf,,qdfklmo,13371
Dessert,d-s2-e2-t,Dseto,o,qdeost,13407
Ascribe,a-s2-k-r,Askr,,qakrs,13412
Cot,k-o-t,Kote,e,qekot,13438
Candy,k-d-e,Kde,,qdek,13443
Enormously,e-n-o-m-e,Enome,,qemno,13450
Equilibrium,e-k-w-e-l-e-b,Eqeleb,,qbelq,13474
Creditable,k-r-e-/-b,Kreb,,qbekr,13501
Publicity,p-b-/-s2,Pbs,,qbps,13506
Excel,e-s2-l,Xlu,u,qlux,13532
Northeast,n-e-s,Nesi,i,qeins,13537
Heath,^-h-\-e-th,Heho,o,qeho,13553
Cologne,k-o-l-o-n,Kolono,o,qklno,13556
Maze,m-a-s,Masw,w,qamsw,13559
Ballot,b-a-l-o-t,Balot,,qablot,13573
Invariable,n-v-a-r-b,Nvarb,,qabnrv,13620
Genesis,j-e-n-ss,Jenss,,qejns,13626
Clamor,k-l-a-m-e2,Klame,,qaeklm,13627
Lisbon,l-e-s-b-n,Lesbn,,qbelns,13629
Disorderly,d-s2-o-d-e,Dsode,,qdeos,13630
Lurid,l-r-e-d,Lred,,qdelr,13640
Manor,mn-e2,Mmei,i,qeim,13680
Football,f-u-t-b-o-l,Futbol,,qbflotu,13719
Arithmetic,a-r-e-th,Areh,,qaehr,13720
Journalist,j-e-n-/-s2-t,Jenst,,qejnst,13757
Conceited,k-s2-e-td,Kseddo,o,qdekos,13763
Educate,e-d-u,Eduo,o,qdeou,13773
Elk,e-l-k,Elko,o,qeklo,13779
Lyre,l-i-r,Liro,o,qilor,13783
Fray,fr-a,Frao,o,qafor,13793
Frequency,fr-e-k,Freqo,o,qefoqr,13798
Magnanimity,m-/-n-/-mt,Mnmt,,qmnt,13824
Zinc,s2-e-nk,Sequ,u,qeqsu,13831
Celebrity,s-e-l-e-b-/-r,Selebr,,qbelrs,13836
Ingenuous,n-j-n-u-u-s,Njnuus,,qjnsu,13837
Bayonet,b-a-n-e-t,Banet,,qabent,13845
Unchanged,n-ch-/-t,Nct,,qcnt,13864
Scholarship,s2-k-l-r-/-sh,Sklrz,,qklrsz,13879
Convoy,k-v-o-e,Kvy,,qkvy,13891
Triangle,t-r-ia-ng,Triag,,qagirt,13893
Adorable,a-d-o-r-b,Adorb,,qabdor,13894
Judgement,j-j-m,Jjm,,qjmx,13895
Noiseless,n-o-e-s-l,Nysl,,qlnsy,13909
Picnic,p-k-n-e-k,Pknek,,qeknp,13914
Supplement,s-pl-e-m,Splem,,qelmps,13925
Deluge,d-e-l-j,Delj,,qdejl,13928
Hydrogen,^-h-\-i-d-r-o-j,Hidroj,,qdhijor,13936
Arable,a-r-b,Arbu,u,qabru,13939
Tort,t-o-t,Totw,w,qotw,13945
Absorb,a-b-s2-o-b,Absob,,qabos,13954
Annum,a-n-u-m,Anum,,qamnu,13960
Bolder,b-o-ld-r,Boldr,,qbdlor,13971
Nuisance,n-u-s2-n-s,Nusns,,qnsu,13987
Tennis,tn-e-s,Tnes,,qenst,13995
Allowable,a-l-b,Albo,o,qablo,14012
Oblong,o-bl-ng,Oblg,,qbglo,14014
Census,s2-e-n-ss,Sensso,o,qenos,14023
Ineffable,e-n-e-f,Enef,,qefn,14025
Diminutive,tm-e-n-e-u,Tmenu,,qemntu,14030
Credulity,k-r-e-d-/-l,Kredl,,qdeklr,14039
Whereabouts,a-r-a-b-s,Arabso,o,qabors,14051
Apologize,a-p-/-o2-i-s,Apois,,qaiops,14057
Cumulative,k-e-u-m-/-u-v,Kumuv,,qkmuv,14065
Remit,r-e-m,Remo,o,qemor,14069
Lateral,l-a-t-l,Latl,,qalt,14070
Listless,l-s-l,Lsl,,qbls,14072
Imperceptible,m-pr-s-e-p,Mprsep,,qemprs,14091
Pronoun,pr-n-n,Prnn,,qnpr,14110
Dewy,d-u-e,Dueu,u,qdeu,14119
Astonish,a-s2-tn-sh,Astnz,,qanstz,14123
Oration,o-r-a-sh,Oraz,,qaorz,14129
Commodore,k-m-o-d-r,Kmodr,,qdkmor,14134
Melbourne,m-e-l-b,Melb,,qbelm,14147
Chord,k-o-d,Kodu,u,qdkou,14155
Unacquainted,n-a-k-a-/-t,Naqat,,qanqt,14159
Carrier,k-a-e-/-r,Kaer,,qaekr,14194
Enlighten,n-l-i-n,Nlin,,qiln,14216
Mohammedan,m-^-h-\-a-m-tn,Mhamtn,,qahmnt,14240
Budget,b-j-e-t,Bjet,,qbejt,14241
Gall,g-o-l,Golo,o,qglo,14248
Collector,k-o-l-r,Kolro,o,qklor,14252
Basement,b-a-s2-m,Basm,,qabms,14257
Meditate,m-e-td-a-t,Meddat,,qademt,14258
Denounce,tn-n-s,Tnns,,qnst,14264
Knotted,n-o-td,Noddo,o,qdno,14268
Motley,m-o-t-l-e,Motle,,qelmot,14281
Seconded,s2-e-k-nt-d,Sekntd,,qdeknst,14286
Participate,p-t-e-s-p,Ptesp,,qepst,14298
Psalm,s2-a-m,Samo,o,qamos,14314
Fervor,f-e-v-r,Fevro,o,qeforv,14322
Maple,m-a-pl,Mapl,,qalmp,14347
Exhaust,e-s2-o-s,Xos,,qosx,14351
Mitt,m-e-t,Metw,w,qemtw,14357
Dodge,d-o-j,Doj,,qdjo,14361
Impunity,m-p-e-u-/-nt,Mpunt,,qmnptu,14379
Inveterate,n-v-e-t-r-a,Nvetra,,qaenrtv,14381
Perspective,pr-s-p-/-v,Prspv,,qprsv,14391
Prospective,pr-s-p-/-v,Prspvo,o,qoprsv,14391
Defendant,df-t,Dft,,qdft,14412
Focus,f-k-u-s,Fkus,,qfksu,14413
Condescension,k-d-s2-e-n-sh,Kdsenz,,qdeknsz,14419
Transit,t-/-t,Tto,o,qotz,14449
Transitory,t-/-t-r-e,Ttre,,qert,14449
Transition,t-/-sh,Tz,,qtz,14449
Transitional,t-/-sh-l,Tzl,,qltz,14449
Transitionally,t-/-sh-y,Tzy,,qtyz,14449
Astronomy,a-s2-t-r-o-n,Astrono,o,qanorst,14451
Aperture,a-p-e2-t-r,Apetr,,qaeprt,14467
Detroit,d-/-o-e,Dyo,o,qdoy,14468
Mobile,m-o-bl,Mobl,,qblmo,14474
Bothered,b-o-th-/-t,Boht,,qbhot,14482
Intrinsic,n-/-n-s2-k,Nnsk,,qkns,14500
Demeanor,tm-e-n-e2,Tmene,,qemnt,14505
Conflagration,k-fl-a-g,Kflag,,qafgkl,14511
Extinguish,e-s2-t-e-ng,Xteg,,qegtx,14513
Consort,k-s2-o-t,Ksot,,qkost,14523
Cone,k-o-n,Konu,u,qknou,14552
Hose,^-h-\-o-s,Hoso,o,qhos,14555
Durable,d-r-b,Drb,,qbdr,14556
Symmetry,s2-e-m-e-t-r-e,Semetreo,o,qemorst,14562
Unavoidable,n-v-o-e,Nvy,,qnvy,14574
Digit,d-e-j-t,Dejt,,qdejt,14575
Shortened,sh-/-nt,Znt,,qntz,14581
Whichever,ch-e-v,Cev,,qcev,14592
Homestead,^-h-\-o-m-s2-td,Homsdd,,qdhmos,14596
Discordant,d-s2-k-o-tn,Dskotn,,qdknost,14606
Impertinence,m-p-e2-tn-e2-n-s,Mpetnens,,qemnpst,14608
Coronation,k-r-o-n-sh,Kronz,,qknorz,14610
Defer,dfr,Dfr,,qdfr,14614
Sells,s-e-l-s,Sels,,qels,14623
Octave,o-k-df,Okdf,,qdfko,14652
Zip,s-e-p,Sepu,u,qepsu,14660
Item,a-tm,Atmo,o,qamot,14667
Morocco,m-o-r-o-k,Moroko,o,qkmor,14677
Enlist,n-l-s,Nls,,qlns,14684
Immemorial,e-mn-o-r-l,Emmorl,,qelmor,14697
Concord,k-k-o-d,Kkod,,qdko,14708
Cholera,k-o-l-r-a,Kolra,,qaklor,14712
Accomplice,a-k-pl-e-s,Akples,,qaeklps,14717
Idaho,i-d,Idu,u,qdiu,14742
Bankrupt,b-a-nk-p,Baqp,,qabpq,14769
Rheumatism,r-u-m-a-t-s2-m,Rumatsm,,qamrstu,14811
Indoors,nt-o-r-s,Ntors,,qnorst,14824
Lighten,l-i-n,Lino,o,qilno,14825
Heather,^-h-\-e-th,Hehu,u,qehu,14840
Thanksgiving,th-/-s2-g-e-\-h,Hsgeg,,qeghs,14848
Manufacturer,mn-fr,Mmfr,,qfmr,14862
Credulous,k-r-e-d-l-u-s,Kredlus,,qdeklrsu,14889
Auxiliary,o-s-e-l-r-e,Oselre,,qelors,14902
Decorum,d-e-k-o-r-m,Dekorm,,qdekmor,14905
Sewed,s2-o-d,Sodo,o,qdos,14922
Confront,k-fr-nt,Kfrnt,,qfknrt,14931
Err,e-r,Erw,w,qerw,14957
Mace,m-a-s,Masy,y,qamsy,14964
Civilian,s2-v-/-ea-n,Sveno,o,qenosv,14969
Nap,n-a-p,Napo,o,qanop,14974
Magnanimous,m-/-n,Mno,o,qmno,14982
Freeze,fr-e-s,Freso,o,qefors,15003
Fanaticism,f-a-n-a-t-ss,Fanatss,,qafnst,15024
Exalt,e-s2-o-l-t,Xolt,,qlotx,15033
Nucleus,n-u-k-l-u-s,Nuklus,,qklnsu,15039
Cinnamon,s2-e-n-a-mn,Senamm,,qaemns,15042
Adjourned,a-j-e2-nt,Ajent,,qaejnt,15051
Aptitude,a-p-t-e-t,Aptet,,qaept,15059
Graphic,g-r-a-f-k,Grafk,,qafgkr,15063
Ethereal,e-th2-l,Ehl,,qehl,15078
Mortally,m-o-t-ye,Motye,,qemoty,15089
Matchless,m-a-ch-l,Macl,,qaclm,15093
Patrol,p-t-r-o-l,Ptrol,,qloprt,15104
Refreshments,r-fr-e-sh-m-s,Rfrezms,,qefmrsz,15106
Blouse,bl-a-u-s,Blws,,qblsw,15116
Debtor,td-e2,Ddeu,u,qdeu,15133
Finite,f-i-n-i,Finio,o,qfino,15159
Frugal,fr-u-g,Frug,,qfgru,15173
Metaphor,m-e-t-fr,Metfr,,qefmrt,15181
Peach,p-e-ch,Pec,,qcep,15186
Compensate,k-p-n-s-a,Kpnsa,,qaknps,15209
Reservation,r-s-a-sh,Rsaz,,qarsz,15211
Noteworthy,n-o-t-th-e,Nothe,,qehnot,15213
Clown,k-l-n,Kln,,qkln,15223
Conduit,k-d-e-t,Kdet,,qdekt,15228
Detest,td-e-s,Ddeso,o,qdeos,15234
Secession,s-e-s-e-sh,Sesez,,qesz,15242
Medieval,m-e-d-e-v,Medev,,qdemv,15245
Intrude,n-/-d,Ndu,u,qdnu,15254
Buoyant,b-o-e-nt,Bynt,,qbnty,15268
Daytime,d-a-tm,Datm,,qadmt,15273
Consummation,k-s2-m-a-sh,Ksmaz,,qakmsz,15282
Cloudless,k-l-a-u-l,Klwl,,qklw,15335
Kitten,k-e-tn,Ketno,o,qeknot,15338
Matrimony,m-a-t-r-e-mn-e,Matremme,,qaemrt,15342
Disappoint,d-o-e,Dyu,u,qduy,15349
Enclose,n-k,Nku,u,qknu,15374
Ode,o-d,Odw,w,qdow,15375
Heeded,^-h-\-e-td,Heddo,o,qdeho,15383
Heretic,^-h-\-e-r-/-a,Herao,o,qaehor,15391
Lounge,l-n-j,Lnj,,qjln,15392
Magnet,m-/-t,Mto,o,qmot,15449
Register,r-e2-j-e2-s2-t-e2,Rejeste,,qejrst,15514
Styles,s2-t-i-l-s,Stils,,qilst,15524
Oblivious,o-bl-e-v,Oblev,,qbelov,15537
Hurl,^-h-\-e-r-l,Herl,,qehlr,15547
Juvenile,j-u-v-n-l,Juvnl,,qjlnuv,15554
Pulp,pl-p,Plp,,qlpz,15556
Regent,r-jnt,Rjnt,,qjnrt,15557
Bygone,b-g-n,Bgno,o,qbgno,15560
Anterior,a-/-o-r,Aor,,qaor,15595
Tenacity,tn-/-s,Tnsi,i,qinst,15628
Overwhelm,o-/-u-e-l-m,Ouelm,,qelmou,15649
Movable,m-u-/-b,Mub,,qbmu,15651
Rented,r-e-nt-d,Rentd,,qdenrt,15668
Carcass,k-a-k-a-s,Kakas,,qaks,15682
Hog,^-h-\-o-g,Hogo,o,qgho,15691
Dormant,d-o-mn-t,Dommt,,qdmot,15693
Aids,a-d-s,Adso,o,qados,15698
Intrepid,n-/-p-d,Npd,,qdnp,15705
Radio,r-a-d-e-o,Radeo,,qadeor,15720
Impure,m-p-e-u,Mpu,,qmpu,15724
Carnal,k-r-n-l,Krnlo,o,qklnor,15758
Lightest,l-i-s2-t,Listo,o,qilost,15762
Westerly,u-r-e,Ureo,o,qeoru,15768
Armenian,a2-mn-ea2-n,Ammen,,qaemn,15772
Construed,k-s2-/-d,Ksd,,qdks,15775
Canton,k-t-o-n,Kton,,qknot,15778
Impregnable,m-pr-e-g,Mpreg,,qegmpr,15779
Golf,g-o-l-f,Golfo,o,qfglo,15788
Foreground,f-g-r-nt,Fgrnt,,qfgnrt,15798
Affable,a-f-b,Afb,,qabf,15801
Divan,d-i-v-a-n,Divano,o,qadinov,15803
Infidel,n-f-e-d-l,Nfedl,,qdefln,15809
Compete,kp-e,Kpeo,o,qekop,15818
Toledo,t-o-l-e,Toleo,o,qelot,15847
Incongruous,n-k-g-r-u-u-s,Nkgruus,,qgknrsu,15849
Southampton,s-/-a-m-tn,Samtn,,qamnst,15857
Blameless,bl-a-m-l,Blaml,,qablm,15862
Intact,nt-a-k,Ntak,,qaknt,15871
Minstrel,mn-s2-t-r-e-l,Mmstrel,,qelmrst,15878
Lucid,l-u-s2-e-d,Lused,,qdelsu,15882
Surge,s2-e-j,Sej,,qejs,15884
Conical,k-n-/-k,Knk,,qknx,15886
Pledges,pl-e-j-s,Plejs,,qejlps,15911
Coalition,k-o-l-e-sh,Kolezo,o,qekloz,15933
Ferment,f-e2-mn-t,Femmt,,qefmt,15940
Peaches,p-e-ch-s,Pecs,,qceps,15944
Forage,f-o-r-j,Forj,,qfjor,15949
Incurable,n-k-e-u-b,Nkub,,qbknu,15961
Counterpart,k-/-p-t,Kpti,i,qikpt,15964
Perennial,pr-e-n-l,Prenl,,qelnpr,15994
Electoral,e-l-e-k-r-l,Elekrl,,qeklr,16009
Occult,o-k-l-t,Oklt,,qklot,16018
Desultory,d-s2-u-/-r-e,Dsure,,qdersu,16040
Newfoundland,n-<-f,Nfu,u,qfnu,16046
Incalculable,n-k-a-l-b,Nkalb,,qabkln,16049
Bail,b-a-l,Balo,o,qablo,16054
Inequality,n-e-k-u,Nequ,,qenqu,16059
Truck,t-r-u-k,Truk,,qkrtu,16104
Negotiate,n-e-g-o-sh,Negoz,,qegnoz,16111
Divines,df-i-n-s,Dfinsi,i,qdfins,16123
Amend,a-mn,Ammo,o,qamo,16127
Elevator,e2-l-v-a-t-e2,Elvate,,qaeltv,16130
Frolic,fr-l-e-k,Frlek,,qefklr,16145
Dairy,d-a-r-e,Dareo,o,qadeor,16148
Lineage,l-e-n-j,Lenj,,qejln,16159
Minnesota,mn,Mmu,u,qmuz,16162
Indecent,nt-s2-e-nt,Ntsent,,qenst,16169
Faulty,f-o-t-e,Fote,,qefot,16181
Tickled,t-e-k-ld,Tekld,,qdeklt,16194
Proven,pr-v-n,Prvn,,qnprv,16199
Incompetent,n-k-p-tn,Nkptn,,qknpt,16204
Friendless,fr-l,Frl,,qflr,16206
Reunion,r-e-u-n,Runu,u,qnru,16207
Instructor,n-s-/-k-r,Nskr,,qknrs,16231
Distract,d-s-/-k,Dsku,u,qdksu,16235
Nightingale,n-i-n-g-a-l,Ningal,,qagiln,16246
Homeless,^-h-\-o-m-l,Homl,,qhlmo,16258
Borough,br-o,Broo,o,qbor,16268
Fulfill,f-u-f,Fuf,,qfuz,16270
Forecastle,f-c-a-s-l,Fcasl,,qacfls,16290
Furthest,f-th2-e-s,Fhes,,qefhs,16305
Extricate,e-s-/-k-a-t,Xkat,,qaktx,16321
Hereupon,^-h-\-e-r-p-o-n,Herpon,,qehnopr,16334
Inlet,n-l-e,Nle,,qeln,16351
Microscope,m-i-k-r-o-s2-k-p,Mikroskp,,qikmoprs,16352
Despicable,d-s-p-k-b,Dspkb,,qbdkps,16369
Graduate,g-r-a-d-e-u-t,Gradut,,qadgrtu,16372
Louisville,l-u-e-v,Luev,,qeluv,16373
Bunting,b-n-t-\-h,Bntg,,qbgnt,16375
Admonition,a-nm-sh,Anmz,,qamnz,16392
Infirm,n-f-e-m,Nfem,,qefmn,16424
Brand,br-a-nt,Branto,o,qabnort,16434
Fortify,f-df,Fdfo,o,qdfo,16440
Hiss,^-h-\-e-s,Heso,o,qehos,16441
Miner,m-i-n-e2,Mineu,u,qeimnu,16444
Arizona,a-r-e-s,Aresu,u,qaersu,16459
Woo,u-u,Uuu,u,qcuz,16474
Idiotic,e-d-/-a,Edao,o,qadeo,16495
Mistrust,m-s2-t-r-s,Mstrs,,qmrst,16503
Tenacious,tn-a-sh,Tnaz,,qantz,16513
Deduction,td-u-k-sh,Ddukz,,qdkuz,16522
Orient,o-r-e-nt,Orent,,qenort,16524
Locate,l-o-k,Loku,u,qklou,16525
Bombardment,b-o-m-b-a2-d-m,Bombadm,,qabdmo,16557
Vowel,vl,Vlo,o,qlov,16564
Faultless,f-o-t-l,Fotl,,qflot,16573
Fraternity,fr-a-tn-t-e,Fratnte,,qaefnrt,16600
Inquest,n-k-e-s,Nqes,,qenqs,16618
Flagrant,fl-a-g,Flagu,u,qafglu,16623
Autumnal,o-tm-l,Otml,,qlmot,16650
Mid,m-e-d,Medo,o,qdemo,16673
Cheerless,ch-el2,Celo,o,qcelo,16675
Erie,e-r-e,Erei,i,qeir,16679
Constituent,k-s2-t-u-nt,Kstunt,,qknstu,16686
Ecstatic,e-s2-t-/-a,Estao,o,qaeost,16692
Informal,n-f-m-l,Nfml,,qflmn,16756
Rye,r-i,Riu,u,qiru,16776
Newer,n-u-r,Nuro,o,qnoru,16781
Absently,a-b-s-e,Abse,,qabes,16785
Category,k-a-t-e-g,Kateg,,qaegkt,16795
Candor,k-d-e2,Kdeo,o,qdeko,16807
Insupportable,n-s-/-t-b,Nstb,,qbnst,16810
Genie,j-e-n-e,Jenei,i,qeijn,16814
Southerly,s2-u-th-e,Suhe,,qehsu,16845
Goblet,g-o-bl-e,Goble,,qbeglo,16852
Housewife,^-h-\-u-s2-i-f,Husif,,qfhisu,16853
Syracuse,s-e-r-k-e-u,Serku,,qekrsu,16885
Masterful,m-a-s2-f,Masf,,qafms,16890
Cashier,k-a-sh-e2,Kaze,,qaekz,16911
Purchaser,pr-ch-/-r,Prcr,,qcpr,16916
Mimic,mn-e-k,Mmek,,qekm,16930
Elemental,e-l-/-m,Elmu,u,qelmu,16934
Mint,mn-t,Mmtu,u,qmtu,16938
Opulent,o-pl-e-nt,Oplent,,qelnopt,16943
Epidemic,e-p-tm-e-k,Eptmek,,qekmpt,16951
Northerly,n-o-th-e,Nohe,,qehno,16961
Qualify,k-o-f,Qof,,qfoq,16962
Paradox,p-/-d-o-x,Pdox,,qdopx,16982
Easterly,e-s-r-e,Esre,,qers,16984
Plow,pl-a-u,Plwo,o,qlopw,17021
Contiguous,k-t-e-g,Kteg,,qegkt,17024
Ennui,a-ng-n-w-e,Angnwe,,qaegnw,17032
Default,df-o-t,Dfoto,o,qdfot,17034
Illegitimate,e-l-e-j-tm-a-t,Elejtmat,,qaejlmt,17035
Manual,mn-l,Mml,,qlmx,17037
Episcopal,e-p-e-s2-k,Epesk,,qekps,17048
Impediment,m-p-d-e-m,Mpdem,,qdemp,17060
Instantaneous,n-s2-tn-u-s,Nstnus,,qnstu,17064
Belligerent,b-e-l-e-j,Belej,,qbejl,17068
Santiago,s2-a-nt-a-g,Santag,,qagnst,17086
Dandy,tn-d-e,Tndeo,o,qdenot,17119
Ambiguous,a-m-b-g,Ambg,,qabgm,17126
Premium,pr-e-mn,Premm,,qempr,17127
Degrade,d-e-g-r-a,Degra,,qadegr,17145
Desist,d-ss,Dssu,u,qdsu,17153
Sanitary,s2-a-n-e-t-r-e,Sanetre,,qaenrst,17200
Warehouse,u-a-r-s,Uars,,qarsu,17204
Confuse,k-f-e-u,Kfu,,qfku,17213
Adroit,a-d-r-o-e,Adry,,qadry,17217
Capacious,k-a-p-a-sh,Kapaz,,qakpz,17287
Postal,p-/-l,Plo,o,qlop,17291
Worries,u-u-e-s,Uues,,qesu,17294
Cataract,k-a-t-r-k,Katrk,,qakrt,17303
Coupe,k-u-p-a,Kupa,,qakpu,17333
Assortment,a-s2-o-t-m,Asotm,,qamost,17346
Undecided,n-d-s-i-/-t,Ndsit,,qdinst,17356
Irrational,e-r-a-sh-l,Erazl,,qaelrz,17360
Ignominious,e-g-n-o-mn,Egnomm,,qegmno,17365
